날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2022-12-29,7361.45,7375.62,7189.39,7263.8,127389992,780958801220,38098516891550
2023-01-02,7287.1,7363.99,7149.02,7152.23,99234604,565473670065,37514149820995
2023-01-03,7177.82,7191.31,7028.8,7131.77,52683190,370628087035,37405540267885
2023-01-04,7109.58,7178.83,7103.04,7163.95,58654853,398535545035,37593360457220
2023-01-05,7190.31,7240.83,7156.83,7171.07,91907964,737841328730,37632718804840
2023-01-06,7152.28,7333.82,7120.51,7316.74,63372140,752334547375,38387138607050
2023-01-09,7365.44,7451.09,7364.99,7431.05,69619681,609398485870,38986490755515
2023-01-10,7388.31,7395.58,7240.88,7248.93,35023793,366086768220,38031665648695
2023-01-11,7303.49,7435.89,7301.34,7409.5,35842522,444735196520,38875800840215
2023-01-12,7429.87,7481.45,7384.05,7461.53,43170502,445489946355,39152898113025
2023-01-13,7459.01,7492.01,7407.83,7448.5,21281886,247327664795,39085943286125
2023-01-16,7470.94,7491.85,7407.48,7474.4,29300740,255347682730,39222584716310
2023-01-17,7462.83,7465.44,7312.97,7329.58,42152427,473970130440,38468274586205
2023-01-18,7316.46,7342.79,7281.39,7305.24,35628210,322808602660,38342747987355
2023-01-19,7266.25,7379.26,7239.37,7367.55,22225887,333978948200,38678383361945
2023-01-20,7347.77,7378.9,7322.04,7375.97,33725604,304844380615,38736958176275
2023-01-25,7424.73,7454.69,7395.32,7413.51,25747391,278845731700,38934274168417
2023-01-26,7418.01,7440.23,7382.61,7427.48,30366149,311059321563,39006302644010
2023-01-27,7414.79,7440.4,7406.41,7427.13,17584743,206130601419,39003501993382
2023-01-30,7421.04,7463.21,7318.6,7321.21,23495697,268212754603,38448325184251
2023-01-31,7300.64,7366.84,7276.84,7345.77,19249385,282176157007,38583965904988
2023-02-01,7376.76,7584.44,7365.31,7556.34,24497175,420025412158,39688307157996
2023-02-02,7625.04,7692.72,7604.61,7661.71,27091312,332998715941,40248911437068
2023-02-03,7662.37,7713.41,7634.64,7705.15,29893748,464425702468,40480667108094
2023-02-06,7652.84,7674.78,7593.16,7607.3,19042151,251613110810,39973032599256
2023-02-07,7615.6,7702.66,7610.72,7667.6,33049307,371246046522,40290615314346
2023-02-08,7689.02,7733.25,7683.11,7728.77,27058286,378941377510,40622059229198
2023-02-09,7706.94,7763.34,7664.71,7757.47,27036615,445539944087,40776960937493
2023-02-10,7714.24,7714.24,7582.2,7590.23,42378724,711281936804,39891620449911
2023-02-13,7599.04,7621.54,7556.15,7564.0,20120493,612906629888,39751620297017
2023-02-14,7602.81,7634.48,7545.3,7634.48,20571473,413924082383,40121643559208
2023-02-15,7628.81,7647.71,7454.14,7467.17,37269981,622843866271,39247306949376
2023-02-16,7513.09,7661.95,7513.09,7638.15,25951908,386883079573,40146028104291
2023-02-17,7564.86,7602.65,7536.84,7549.89,21929265,408199520441,39681516503753
2023-02-20,7584.33,7939.45,7584.33,7932.08,42564916,937274376382,41660803906222
2023-02-21,7942.16,7942.16,7795.27,7855.17,26989840,619170355583,41252801565187
2023-02-22,7746.39,7777.07,7670.32,7696.18,34579421,575964020573,40427763353563
2023-02-23,7724.38,7816.66,7724.38,7776.63,23293098,450538011008,40850506552623
2023-02-24,7743.36,7743.36,7591.87,7605.68,23258996,403316117414,39956108454932
2023-02-27,7575.3,7575.3,7483.77,7528.4,31384554,365155835128,39556052301522
2023-02-28,7565.98,7659.99,7556.65,7603.88,36524072,478678865091,39965987520770
2023-03-02,7623.44,7676.83,7588.25,7636.72,36170387,529244262613,40136707117310
2023-03-03,7675.21,7755.35,7618.3,7705.42,24111365,571012755933,40491987271757
2023-03-06,7738.78,7738.78,7639.91,7686.27,20877326,344274253941,40393000227631
2023-03-07,7689.81,7919.39,7685.93,7880.5,42404360,699704923514,41366145555668
2023-03-08,7817.96,7915.39,7788.23,7854.15,33124423,636917494055,41239098670300
2023-03-09,7880.19,7996.22,7857.49,7993.21,34324619,660019486203,41954888634672
2023-03-10,7905.87,7909.32,7766.23,7802.22,27953311,463071678557,40948595263043
2023-03-13,7781.52,7781.52,7603.53,7724.22,36895152,727833553501,40536955342019
2023-03-14,7689.56,7691.13,7384.53,7384.53,35411121,527988668136,38792672204263
2023-03-15,7520.91,7614.2,7481.59,7556.98,19962414,390667013904,39694262687668
2023-03-16,7494.22,7517.72,7349.7,7478.06,32542860,401157446860,39272944318060
2023-03-17,7555.77,7867.94,7553.43,7859.08,32986598,714458782595,41258357653260
2023-03-20,7864.29,7996.97,7864.29,7950.94,40753417,536510328317,41738798995125
2023-03-21,8009.35,8071.2,7929.39,7940.03,25539596,478978919583,41680130103637
2023-03-22,7997.75,8006.5,7841.34,7923.63,33056774,571016423108,41593474656437
2023-03-23,7844.89,7844.89,7694.21,7729.3,32351579,577426521059,40579512619716
2023-03-24,7730.36,7837.53,7722.56,7729.74,30646575,475407565240,40092394646015
2023-03-27,7766.0,7885.46,7665.29,7842.68,52769821,907712627454,40650225910753
2023-03-28,7850.44,7887.01,7740.36,7784.22,30247241,660853950145,40409861819777
2023-03-29,7757.19,7766.69,7646.67,7668.73,25951334,400557677814,39845615492574
2023-03-30,7688.13,7866.09,7655.03,7789.08,28473295,559568884457,40483104663380
2023-03-31,7819.41,7890.62,7771.45,7881.17,31010792,508652592651,40977778729994
2023-04-03,7890.61,7962.14,7810.97,7841.01,29798026,505623776454,40770427547789
2023-04-04,7852.22,8190.17,7821.3,8189.55,45300481,870414478603,42590818110781
2023-04-05,8174.96,8462.88,8136.85,8382.4,94827618,1334936535645,43545498101107
2023-04-06,8437.6,8526.96,8342.92,8363.09,48170830,854074804603,43463300563115
2023-04-07,8409.51,8410.5,8168.11,8339.2,35044921,622961921252,43343686322111
2023-04-10,8340.55,8340.55,8104.55,8275.38,33065320,662539655665,43009159821513
2023-04-11,8257.92,8358.09,8172.76,8318.61,70925176,945705148388,43245743516786
2023-04-12,8359.58,8599.9,8305.06,8599.9,68109375,1066308974636,44805229306732
2023-04-13,8619.46,8702.29,8497.35,8693.34,64680708,989938697520,45316407001468
2023-04-14,8695.55,8929.29,8695.55,8729.94,112535602,1560305272196,45919609578426
2023-04-17,8778.02,8788.75,8556.63,8607.95,51571864,773053182113,45279241306153
2023-04-18,8569.72,8652.57,8482.37,8515.89,80308341,1017774389762,44826037440981
2023-04-19,8502.51,8509.2,8413.64,8461.33,54711887,773877168304,44483888574981
2023-04-20,8456.35,8460.54,8191.78,8196.6,43057803,839611899563,43089581966740
2023-04-21,8191.31,8255.41,8067.34,8100.07,35455523,612467664916,42744100899202
2023-04-24,8121.98,8142.37,7966.77,7978.76,33472052,416432087540,42103743653678
2023-04-25,7984.2,8055.16,7835.98,7918.33,26835909,412608355229,41859445124940
2023-04-26,7876.7,8004.62,7761.08,7922.69,27573281,493684899498,41886270256939
2023-04-27,7928.63,8026.16,7811.1,8011.97,30993928,435945453263,42354739913409
2023-04-28,8027.28,8080.78,7938.84,7989.57,38204319,682858819750,42413362046638
2023-05-02,7983.17,8128.52,7904.02,8128.52,35571214,957212489331,44187554029428
2023-05-03,8054.32,8109.83,8004.69,8014.84,34019475,662821488850,43572207297595
2023-05-04,8007.34,8230.15,7993.2,8182.83,52101524,826740525346,44716193310315
2023-05-08,8219.89,8342.91,8073.69,8102.54,36403205,869017650480,44301776711363
2023-05-09,8118.58,8172.76,8037.27,8072.1,34510278,753373055913,44134320071676
2023-05-10,8061.29,8079.98,8007.2,8049.78,25928572,455316961765,44013370360130
2023-05-11,8111.18,8143.99,8004.17,8015.06,54874389,639400907734,43859153276295
2023-05-12,8011.47,8036.07,7920.67,7929.38,54550911,636729229333,43393790115993
2023-05-15,7907.36,7931.11,7851.3,7898.14,71237179,850790538890,43278109901592
2023-05-16,7939.66,7956.04,7843.71,7865.66,77158462,688147772956,43101210157703
2023-05-17,7883.39,8191.0,7877.98,8162.26,89526648,1255827221595,44728923607662
2023-05-18,8186.69,8199.47,7969.56,7990.65,53280925,689729138160,43788531127274
2023-05-19,8010.49,8059.91,7972.07,8059.58,32545979,489292124848,44166217804763
2023-05-22,8059.49,8173.29,8027.51,8146.15,26622681,513301889658,44640731340577
2023-05-23,8131.73,8279.12,8131.73,8245.43,115798274,788192039656,45185056585550
2023-05-24,8196.15,8249.8,8135.19,8202.65,55832103,562381354543,44950833885164
2023-05-25,8219.85,8231.43,8065.89,8085.91,57665668,448321721204,44314207696212
2023-05-26,8096.08,8167.23,8050.61,8106.83,41254752,443961581667,44428864456603
2023-05-30,8157.86,8183.99,8052.43,8084.24,26906968,358508051850,44305061094691
2023-05-31,8062.87,8162.4,8039.95,8110.04,33725763,473307883209,44461394185423
2023-06-01,8100.1,8283.32,8100.1,8269.26,34068463,505420700928,45334309737442
2023-06-02,8295.2,8321.97,8216.03,8242.65,35049627,452982801104,45188436977623
2023-06-05,8251.28,8282.45,8149.49,8228.45,51491223,410895268934,45110579643225
2023-06-07,8226.17,8288.44,8150.05,8150.05,42458008,447790664684,44683763544936
2023-06-08,8158.8,8158.8,8055.52,8102.59,38331160,467663756115,44427247088014
2023-06-09,8103.81,8179.87,8087.14,8134.58,36673270,473057231008,44602627790142
2023-06-12,8130.05,8130.05,7982.56,7990.11,33752456,448309596637,43810520989485
2023-06-13,8022.27,8118.2,8022.27,8051.36,40616140,564633184394,44146337168306
2023-06-14,8047.85,8051.48,7876.88,7898.27,40861716,491236144715,43307662401751
2023-06-15,7901.52,7921.62,7763.1,7837.9,46793830,531623014103,42977586964054
2023-06-16,7896.78,8012.29,7878.07,7916.84,28350640,483538232089,43410611120733
2023-06-19,7904.84,7910.2,7824.61,7877.13,27225919,312996690110,43192852532196
2023-06-20,7859.52,7922.61,7842.0,7859.15,50472612,509330425118,43094370630682
2023-06-21,7843.54,7860.79,7714.36,7719.14,29509891,371965676114,42334737057089
2023-06-22,7707.02,7768.09,7678.02,7696.12,24293696,331346670290,42208819469744
2023-06-23,7714.35,7757.37,7652.68,7685.07,24893239,289812148846,42148182704121
2023-06-26,7678.28,7848.36,7619.69,7812.26,27282656,337554658961,42849640017166
2023-06-27,7792.21,7855.18,7749.04,7773.65,20703999,312477623618,42637878517941
2023-06-28,7806.86,7818.06,7729.72,7757.16,20898275,347156096559,42555386170924
2023-06-29,7770.49,7785.04,7621.7,7672.59,77399593,553327255292,42091682223794
2023-06-30,7669.03,7798.37,7624.76,7789.03,70803901,531445414182,42730478935647
2023-07-03,7802.65,7843.1,7694.98,7710.44,63082972,563992350679,42299336354131
2023-07-04,7663.68,7727.19,7626.6,7659.11,42761577,409923501082,42024481754481
2023-07-05,7624.29,7731.09,7622.2,7656.24,40987586,422952590086,42008718589284
2023-07-06,7620.13,7628.96,7467.33,7504.03,34088899,571604024829,41173594914609
2023-07-07,7488.89,7494.24,7363.84,7390.35,25055821,357707530102,40549958352128
2023-07-10,7356.51,7374.33,7246.14,7249.46,24848273,369250667323,39779395174846
2023-07-11,7290.97,7400.76,7290.97,7378.59,19802688,295591410898,40481862552952
2023-07-12,7374.53,7544.64,7326.87,7543.15,22698043,394059367291,41384311707084
2023-07-13,7611.98,7798.71,7611.98,7671.1,42003980,796369704549,42085652045522
2023-07-14,7693.31,7716.97,7631.24,7662.63,25146140,424890560165,42034544852277
2023-07-17,7632.98,7709.53,7588.33,7611.4,31374307,446270728272,41755445681983
2023-07-18,7595.15,7682.29,7512.18,7526.48,46878372,525267341432,41292252725545
2023-07-19,7556.12,7721.92,7508.78,7713.06,67202203,851287408171,42319659618535
2023-07-20,7727.76,7871.91,7677.12,7855.48,44961588,766063600386,43101580325493
2023-07-21,7841.79,8024.91,7828.56,7978.08,104554841,1036519540122,43752815695679
2023-07-24,7950.87,7951.54,7736.63,7781.3,45656597,654951928286,42672698798725
2023-07-25,7783.85,7788.26,7590.25,7590.25,45258014,579542688973,41691203775000
2023-07-26,7558.51,7558.51,7257.57,7328.54,67054951,956972539662,40248159692425
2023-07-27,7342.0,7635.95,7342.0,7593.3,55116605,706633076300,41702159675129
2023-07-28,7584.32,7695.59,7526.93,7672.59,37837145,500718006925,42139796371478
2023-07-31,7712.85,7848.47,7685.83,7800.45,54979332,646498744591,42845085556864
2023-08-01,7804.16,7975.18,7804.16,7913.64,78605806,756010021372,43457474608342
2023-08-02,7909.13,7909.13,7633.44,7672.19,48631883,609410983959,41946277304118
2023-08-03,7655.88,7953.81,7642.59,7945.73,181911789,1289706244819,43440410399051
2023-08-04,8006.41,8009.07,7835.15,7911.6,113719007,816522650602,43256392049851
2023-08-07,7917.27,8061.66,7840.68,7866.71,92163709,812892712782,43005198262126
2023-08-08,7901.22,7901.22,7735.62,7750.44,51228860,658614602745,42372519967729
2023-08-09,7781.78,8134.17,7781.78,8104.37,109345283,1302504628533,44313437796619
2023-08-10,8076.41,8266.63,8076.41,8265.35,85495927,1114457400255,45194571490440
2023-08-11,8269.06,8326.18,8193.48,8297.8,51483486,801711337317,45360523066488
2023-08-14,8286.62,8293.22,8143.3,8187.35,45926484,651479792795,44754677084848
2023-08-16,8100.96,8114.68,7989.82,8033.74,66530863,777367086202,43916361185752
2023-08-17,7994.25,7999.48,7892.02,7949.71,78432168,832666945925,43415492754832
2023-08-18,7921.32,7961.59,7806.77,7814.03,76356626,944485940658,42689796797633
2023-08-21,7838.95,7979.14,7800.23,7894.06,88070384,806401777777,43317669122443
2023-08-22,7919.38,7968.63,7855.99,7888.74,62928401,788357907747,43287329124788
2023-08-23,7890.04,7948.84,7791.32,7801.81,53887429,570663171791,42800797574153
2023-08-24,7827.58,8027.94,7818.41,7997.41,72169747,713831412359,43873569099100
2023-08-25,7991.96,8076.56,7955.92,7990.49,58452167,900972838502,43842055677035
2023-08-28,8031.14,8056.31,7879.46,7908.74,35411005,519884047826,43396849083763
2023-08-29,7960.81,8119.12,7959.6,8117.24,41948544,690065533779,44542570759776
2023-08-30,8152.69,8178.3,8076.28,8159.97,35426257,583740798134,44773988555543
2023-08-31,8191.54,8279.28,8130.29,8143.41,73405246,1116318039061,44667307629455
2023-09-01,8164.26,8175.64,7979.97,7997.68,39748106,725692466877,43861420186468
2023-09-04,8005.52,8020.41,7931.52,8019.41,38216471,571323197210,43991173745487
2023-09-05,8002.26,8038.06,7950.04,7994.85,29415000,394853785671,43876436039821
2023-09-06,7994.55,8170.52,7954.36,8150.7,78919202,851327451915,44729777847253
2023-09-07,8145.15,8259.49,8008.45,8036.39,47121648,637289086168,44107390482550
2023-09-08,8090.06,8276.88,8085.19,8267.69,113977572,1456027644608,45378861832312
2023-09-11,8313.52,8504.8,8305.49,8453.44,66371448,1178857072589,46412350033782
2023-09-12,8497.65,8559.78,8358.27,8431.08,58564122,985309440954,46291252451479
2023-09-13,8400.39,8405.75,8236.91,8261.96,38708890,590784424483,45230777139448
2023-09-14,8286.11,8370.36,8254.3,8333.86,43838366,624624577757,45514124993694
2023-09-15,8347.53,8369.07,8266.74,8316.29,43259754,561481349500,45427378162784
2023-09-18,8244.9,8361.28,8234.08,8276.44,40580027,559519339306,45221765584584
2023-09-19,8272.62,8276.08,8166.57,8204.81,33807775,496155977918,44811657311900
2023-09-20,8186.84,8192.96,8010.07,8081.89,27950433,421709665731,44177073094466
2023-09-21,8037.67,8037.67,7801.83,7815.85,34573049,476170663414,42720663219798
2023-09-22,7734.76,7801.48,7700.39,7768.73,57759262,672651908752,42486563956206
2023-09-25,7768.78,7797.74,7674.28,7674.28,42772363,450422100058,41987054535656
2023-09-26,7702.29,7716.95,7603.06,7607.3,72534218,713309017632,41698565404517
2023-09-27,7586.25,7812.51,7575.57,7803.58,97845129,671266744453,42787342462491
2023-10-04,7727.31,7727.31,7528.24,7568.14,49809481,689500520217,41516138728740
2023-10-05,7629.59,7729.16,7536.2,7536.2,40190904,455935797431,41343614011860
2023-10-06,7590.36,7786.55,7590.36,7748.9,25929176,359739272459,42668086849889
2023-10-10,7799.61,7819.57,7512.31,7546.88,31980529,422637377238,41561646578246
2023-10-11,7619.49,7711.71,7608.79,7634.05,48037155,538019263015,42127420715942
2023-10-12,7686.32,7757.5,7658.68,7723.4,38082653,458953896169,42631772596599
2023-10-13,7717.92,7717.92,7500.5,7554.75,29930558,451758910699,41698896243642
2023-10-16,7519.24,7519.24,7388.69,7454.76,23322723,304631531896,41148435736537
2023-10-17,7493.46,7569.54,7440.9,7472.85,29542308,403766292207,41244776911631
2023-10-18,7425.02,7438.05,7217.75,7226.17,30338301,435817800457,39880639787519
2023-10-19,7131.9,7170.5,6974.57,6999.18,27498809,352031222447,38625512565405
2023-10-20,6941.24,7031.72,6850.06,6905.74,24756048,340719825951,38127535190409
2023-10-23,6910.59,7053.84,6910.59,6971.51,46285552,448083155293,38480311055076
2023-10-24,6998.34,7120.6,6858.68,7119.91,68668593,776852750962,39298876211490
2023-10-25,7141.5,7141.5,6988.42,7052.42,51676987,525849222955,38927867397610
2023-10-26,6919.35,6966.45,6864.47,6898.08,41811938,451796126122,38082558259725
2023-10-27,6962.89,7102.47,6894.05,6980.03,47811267,525266987333,38541649274954
2023-10-30,6987.88,7056.1,6915.48,6997.48,21175747,241243209437,38637969488881
2023-10-31,7018.9,7065.44,6883.02,6906.38,46158556,298282085487,38144780684678
2023-11-01,6961.32,7006.38,6937.66,6971.89,89978624,327823216113,38503573060852
2023-11-02,7098.16,7217.24,7059.36,7194.93,45395936,319567870125,39760109217621
2023-11-03,7200.35,7217.94,7091.57,7155.06,35880492,299188894448,39538894055084
2023-11-06,7316.61,7500.13,7239.74,7500.13,67338200,578500956095,41450135756581
2023-11-07,7504.57,7531.87,7304.19,7401.39,142517482,915014086171,40906126092223
2023-11-08,7435.29,7535.35,7435.29,7471.57,88564623,614627527158,41294909542339
2023-11-09,7476.71,7478.23,7337.0,7351.28,54462454,467256248822,40631048882025
2023-11-10,7274.28,7315.69,7219.21,7270.59,101414642,717615237004,40198220337627
2023-11-13,7320.57,7340.84,7093.75,7110.7,69742583,610751252877,39312814357801
2023-11-14,7153.45,7233.17,7153.45,7219.25,46989344,374981231511,39913529721185
2023-11-15,7309.59,7352.37,7252.22,7341.42,51073275,511830563902,40590145921319
2023-11-16,7359.74,7404.01,7297.55,7385.7,44044173,340500869658,40838109183130
2023-11-17,7377.91,7401.67,7278.52,7288.5,63553225,462781973089,40299979104053
2023-11-20,7303.22,7425.56,7281.17,7410.05,34907964,386144715389,40995575299411
2023-11-21,7422.14,7525.61,7420.99,7517.13,52587461,663924731452,41684351015167
2023-11-22,7477.83,7517.26,7412.61,7459.7,30797458,358175700712,41367307969126
2023-11-23,7466.14,7593.32,7442.67,7583.98,75494272,634188982424,42059571616746
2023-11-24,7589.38,7607.12,7486.57,7497.32,43041024,415076021849,41579046810415
2023-11-27,7489.38,7509.85,7398.87,7419.94,34059516,391471161233,41152406391387
2023-11-28,7425.69,7484.53,7402.98,7465.05,35428943,333667814539,41407063009760
2023-11-29,7455.42,7480.47,7366.1,7396.64,39873060,360595429704,41027873707826
2023-11-30,7384.54,7409.81,7350.12,7399.88,37170658,347564679453,41045951800491
2023-12-01,7386.49,7453.95,7354.04,7412.4,34174228,396758089981,41115371431344
2023-12-04,7420.25,7438.76,7327.87,7403.35,30764907,367277593838,41067965478073
2023-12-05,7389.89,7490.31,7384.6,7479.68,131899261,960386652613,41491355558272
2023-12-06,7505.48,7522.05,7439.65,7467.6,110140485,658361288510,41424354326071
2023-12-07,7454.19,7555.68,7434.85,7436.5,100474345,701236632839,41253204106131
2023-12-08,7470.5,7560.17,7435.89,7558.84,79291712,577754796729,41939865620251
2023-12-11,7554.57,7593.04,7522.5,7552.35,70497825,396691368500,41913504141288
2023-12-12,7550.52,7621.22,7514.51,7558.68,54732589,414276235088,41948649470563
2023-12-13,7546.73,7561.76,7484.81,7495.2,32518874,312446056335,41596310416880
2023-12-14,7586.19,7786.0,7586.19,7786.0,59595320,786117773076,43211712396642
2023-12-15,7789.74,7826.78,7739.86,7767.45,36153552,599407178412,43109308485949
2023-12-18,7772.83,7883.95,7742.75,7840.65,32075384,435768297552,43515899588021
2023-12-19,7846.8,8053.3,7846.8,8049.97,49311884,735524919150,44677647113618
2023-12-20,8080.59,8171.32,8050.61,8119.67,49302032,653986820708,45064499285559
2023-12-21,8072.32,8160.78,8011.79,8098.9,41140494,662560634568,44704743928603
2023-12-22,8101.39,8217.59,8089.85,8180.42,49581561,548091832136,45163629985307
2023-12-26,8241.88,8299.77,8126.34,8189.33,61558034,740946011573,45216920807026
2023-12-27,8239.1,8400.7,8239.1,8300.45,48460714,732471317855,45622083665048
2023-12-28,8285.01,8427.81,8251.47,8427.81,42858394,523054053416,46310999682991
2024-01-02,8442.79,8774.73,8393.67,8744.61,45020696,1163320206735,48005083747731
2024-01-03,8730.53,8883.41,8687.78,8878.44,72777590,1777514324244,48685919184611
2024-01-04,8814.81,8815.3,8452.28,8469.21,47048328,887403680233,46442938256377
2024-01-05,8491.59,8604.11,8452.56,8472.97,37340360,735757873957,46468740329493
2024-01-08,8503.46,8525.11,8342.07,8369.04,27043835,478228248591,45936441293796
2024-01-09,8407.44,8541.92,8407.44,8520.42,22819889,372490221797,46791265441375
2024-01-10,8524.94,8531.46,8418.42,8436.57,33352712,396858493850,46347952132349
2024-01-11,8419.82,8502.0,8310.01,8451.71,24136856,409774765935,46378854859149
2024-01-12,8411.72,8418.09,8232.9,8276.01,32324289,443783203982,45658542133471
2024-01-15,8262.9,8297.02,8082.1,8133.22,26290302,384257891796,44870013673896
2024-01-16,8177.74,8222.52,8008.05,8058.42,26794605,397241821208,44490290704781
2024-01-17,8068.94,8080.2,7820.73,7862.17,33276217,363964224785,43411628879026
2024-01-18,7910.85,8046.62,7867.56,7900.38,67150630,511419263107,43680334018419
2024-01-19,7966.61,8060.39,7848.0,7868.02,30289847,410165847255,43501518943900
2024-01-22,7913.26,8037.46,7878.73,7948.43,22746251,390232371875,43936341216219
2024-01-23,7994.84,8288.26,7940.74,8067.97,42399340,772851012171,44609468441136
2024-01-24,8069.66,8071.48,7886.73,7912.03,81306069,565476132999,43747040659712
2024-01-25,7883.55,7976.31,7850.41,7961.42,41497574,570696841371,44017977834071
2024-01-26,7976.56,8319.81,7939.87,8276.5,37891962,1260645822733,45764187192844
2024-01-29,8357.74,8618.36,8178.22,8250.5,93623986,2106300508961,45618196395565
2024-01-30,8360.32,8477.72,8335.02,8463.96,71050280,1268297382184,46811527459235
2024-01-31,8477.87,8522.6,8229.27,8256.03,62539940,819675312706,45663397363461
2024-02-01,8180.56,8266.34,8062.65,8191.7,61292248,658613901297,45308386856311
2024-02-02,8223.84,8453.25,8223.84,8446.39,67161802,809677345394,46720474156540
2024-02-05,8443.91,8462.65,8346.31,8364.31,49442775,607817710122,46269427146311
2024-02-06,8334.37,8470.86,8243.87,8463.79,38083209,602005091650,46821135611480
2024-02-07,8485.49,8596.87,8452.75,8454.27,33015218,587890231461,46774365712135
2024-02-08,8435.44,8466.66,8357.54,8389.22,21047084,403962668387,46417458769075
2024-02-13,8421.44,8570.17,8333.18,8558.93,31214510,488214736280,47352391465069
2024-02-14,8443.22,8523.13,8418.09,8459.94,22268820,406105021764,46802321363608
2024-02-15,8452.37,8547.94,8386.55,8412.42,39584001,490677226514,46557967211503
2024-02-16,8436.09,8470.71,8373.44,8465.82,23189050,353113677089,46857497185740
2024-02-19,8495.78,8788.62,8490.51,8703.17,30113503,740807947269,48178080859025
2024-02-20,8701.32,8812.28,8683.47,8758.06,28698663,601628907311,48503584058126
2024-02-21,8836.39,8918.82,8723.18,8746.98,42891681,780005787897,48446004801448
2024-02-22,8713.2,8818.65,8632.92,8642.99,19707972,377697973344,47869349016514
2024-02-23,8680.46,8945.9,8667.43,8772.77,39238666,783556526590,48582718232122
2024-02-26,8854.63,8913.15,8745.58,8745.58,38927484,638916164878,48438350054690
2024-02-27,8784.92,8787.2,8605.07,8645.41,62371891,1032384509372,47866535774942
2024-02-28,8629.37,8756.53,8562.49,8750.73,66512333,715771621107,48451447537862
2024-02-29,8689.21,8785.96,8637.64,8740.8,64907532,785414018502,48427476286273
2024-03-04,8797.02,8928.95,8753.77,8812.92,60432337,728424192034,48832052960020
2024-03-05,8754.4,8939.65,8741.43,8809.23,67000259,789986749623,48813649726241
2024-03-06,8783.18,8933.78,8726.19,8933.69,60800164,989063293527,49496888620688
2024-03-07,8957.11,8974.45,8788.97,8825.2,58692404,756709969242,48895853761350
2024-03-08,8882.98,9456.08,8819.61,9436.86,85844442,2082408765531,52296447048168
2024-03-11,9534.89,9578.13,9399.13,9508.39,78761786,1442342607325,52698492579106
2024-03-12,9455.82,9592.21,9421.2,9537.48,59672408,896895751500,52859677544956
2024-03-13,9573.67,9731.18,9083.99,9469.53,98971881,2554717255606,52901590709587
2024-03-14,9532.19,9713.26,9455.09,9582.66,55659291,1283744287122,53535561074487
2024-03-15,9638.85,9677.46,9449.34,9496.8,59271238,972678332820,53071501034405
2024-03-18,9539.56,9757.87,9519.64,9678.01,71708662,1255285167689,54084295339190
2024-03-19,9631.5,9670.28,9536.52,9657.0,43739674,678462315011,53978692592745
2024-03-20,9673.86,9775.45,9598.8,9700.14,130157488,1085310979867,54220992710572
2024-03-21,9754.01,10066.74,9736.8,10035.1,117740368,1547580588758,56095059727676
2024-03-22,9918.44,10049.07,9863.01,10001.19,96719857,1272439971153,55905283642023
2024-03-25,10093.7,10499.13,10072.01,10462.03,87366404,1555088036758,58489757188488
